INFO 2022-10-17 17:35:11,530 autoreload 8774 139775671048000 Watching for file changes with StatReloader
DEBUG 2022-11-03 11:22:02,195 utils 7617 139736358319872 (0.001) SELECT "drf_api_logs"."id", "drf_api_logs"."added_on", "drf_api_logs"."api", "drf_api_logs"."headers", "drf_api_logs"."body", "drf_api_logs"."method", "drf_api_logs"."client_ip_address", "drf_api_logs"."response", "drf_api_logs"."status_code", "drf_api_logs"."execution_time" FROM "drf_api_logs" WHERE ("drf_api_logs"."added_on" >= '2022-11-01T00:00:00+05:30'::timestamptz AND "drf_api_logs"."added_on" < '2022-11-02T00:00:00+05:30'::timestamptz) ORDER BY "drf_api_logs"."id" DESC; args=(datetime.datetime(2022, 11, 1, 0, 0, tzinfo=backports.zoneinfo.ZoneInfo(key='Asia/Kolkata')), datetime.datetime(2022, 11, 2, 0, 0, tzinfo=backports.zoneinfo.ZoneInfo(key='Asia/Kolkata'))); alias=default
DEBUG 2022-11-03 11:22:02,197 utils 7617 139736358319872 (0.001) SELECT "drf_api_logs"."status_code", COUNT("drf_api_logs"."id") AS "total" FROM "drf_api_logs" WHERE ("drf_api_logs"."added_on" >= '2022-11-01T00:00:00+05:30'::timestamptz AND "drf_api_logs"."added_on" < '2022-11-02T00:00:00+05:30'::timestamptz) GROUP BY "drf_api_logs"."status_code" ORDER BY "drf_api_logs"."status_code" ASC; args=(datetime.datetime(2022, 11, 1, 0, 0, tzinfo=backports.zoneinfo.ZoneInfo(key='Asia/Kolkata')), datetime.datetime(2022, 11, 2, 0, 0, tzinfo=backports.zoneinfo.ZoneInfo(key='Asia/Kolkata'))); alias=default
DEBUG 2022-11-03 11:22:02,202 utils 7617 139736358319872 (0.001) SELECT ("drf_api_logs"."added_on" AT TIME ZONE 'Asia/Kolkata')::date, COUNT("drf_api_logs"."id") AS "total" FROM "drf_api_logs" WHERE ("drf_api_logs"."added_on" >= '2022-11-01T00:00:00+05:30'::timestamptz AND "drf_api_logs"."added_on" < '2022-11-02T00:00:00+05:30'::timestamptz) GROUP BY ("drf_api_logs"."added_on" AT TIME ZONE 'Asia/Kolkata')::date ORDER BY "total" ASC; args=('Asia/Kolkata', datetime.datetime(2022, 11, 1, 0, 0, tzinfo=backports.zoneinfo.ZoneInfo(key='Asia/Kolkata')), datetime.datetime(2022, 11, 2, 0, 0, tzinfo=backports.zoneinfo.ZoneInfo(key='Asia/Kolkata')), 'Asia/Kolkata'); alias=default
DEBUG 2022-11-03 11:22:02,210 base 7617 139736358319872 Exception while resolving variable 'link' in template 'charts_change_list.html'.
Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 880, in _resolve_lookup
    current = current[bit]
KeyError: 'link'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 890, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'dict' object has no attribute 'link'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'link'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [link] in {'title': 'November 1'}
DEBUG 2022-11-03 11:22:02,210 base 7617 139736358319872 Exception while resolving variable 'link' in template 'charts_change_list.html'.
Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 880, in _resolve_lookup
    current = current[bit]
KeyError: 'link'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 890, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'dict' object has no attribute 'link'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'link'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/hp/.env/apienv/lib/python3.8/site-packages/django/template/base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [link] in {'title': 'November 1'}
DEBUG 2022-11-03 11:22:02,218 utils 7617 139736358319872 (0.001) SELECT DISTINCT "drf_api_logs"."status_code" FROM "drf_api_logs" ORDER BY "drf_api_logs"."status_code" ASC; args=(); alias=default
DEBUG 2022-11-03 11:22:02,219 utils 7617 139736358319872 (0.001) SELECT DISTINCT "drf_api_logs"."method" FROM "drf_api_logs" ORDER BY "drf_api_logs"."method" ASC; args=(); alias=default
INFO 2022-11-03 11:22:02,225 basehttp 7617 139736358319872 "GET /admin/drf_api_logger/apilogsmodel/?added_on__day=1&added_on__month=11&added_on__year=2022 HTTP/1.1" 200 21744
DEBUG 2022-11-03 11:22:02,251 utils 7617 139736358319872 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-03T05:52:02.242482+00:00'::timestamptz AND "django_session"."session_key" = '3iknzko8ph6tcoai3tzjg20jyv56dvpg') LIMIT 21; args=(datetime.datetime(2022, 11, 3, 5, 52, 2, 242482, tzinfo=datetime.timezone.utc), '3iknzko8ph6tcoai3tzjg20jyv56dvpg'); alias=default
DEBUG 2022-11-03 11:22:02,253 utils 7617 139736358319872 (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
INFO 2022-11-03 11:22:02,256 basehttp 7617 139736358319872 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
DEBUG 2022-11-03 11:22:14,465 utils 7617 139736358319872 (0.005) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-03T05:52:14.441278+00:00'::timestamptz AND "django_session"."session_key" = '3iknzko8ph6tcoai3tzjg20jyv56dvpg') LIMIT 21; args=(datetime.datetime(2022, 11, 3, 5, 52, 14, 441278, tzinfo=datetime.timezone.utc), '3iknzko8ph6tcoai3tzjg20jyv56dvpg'); alias=default
DEBUG 2022-11-03 11:22:14,470 utils 7617 139736358319872 (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2022-11-03 11:22:14,521 utils 7617 139736358319872 (0.004) SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "auth_user" ON ("django_admin_log"."user_id" = "auth_user"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 2 ORDER BY "django_admin_log"."action_time" DESC LIMIT 10; args=(2,); alias=default
INFO 2022-11-03 11:22:14,537 basehttp 7617 139736358319872 "GET /admin/ HTTP/1.1" 200 15270
DEBUG 2022-11-03 11:22:15,303 utils 7617 139736358319872 (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-03T05:52:15.294859+00:00'::timestamptz AND "django_session"."session_key" = '3iknzko8ph6tcoai3tzjg20jyv56dvpg') LIMIT 21; args=(datetime.datetime(2022, 11, 3, 5, 52, 15, 294859, tzinfo=datetime.timezone.utc), '3iknzko8ph6tcoai3tzjg20jyv56dvpg'); alias=default
DEBUG 2022-11-03 11:22:15,305 utils 7617 139736358319872 (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2022-11-03 11:22:15,322 utils 7617 139736358319872 (0.002) SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "auth_user" ON ("django_admin_log"."user_id" = "auth_user"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 2 ORDER BY "django_admin_log"."action_time" DESC LIMIT 10; args=(2,); alias=default
INFO 2022-11-03 11:22:15,329 basehttp 7617 139736358319872 "GET /admin/ HTTP/1.1" 200 15270
DEBUG 2022-11-03 11:22:18,463 utils 7617 139736358319872 (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-03T05:52:18.454514+00:00'::timestamptz AND "django_session"."session_key" = '3iknzko8ph6tcoai3tzjg20jyv56dvpg') LIMIT 21; args=(datetime.datetime(2022, 11, 3, 5, 52, 18, 454514, tzinfo=datetime.timezone.utc), '3iknzko8ph6tcoai3tzjg20jyv56dvpg'); alias=default
DEBUG 2022-11-03 11:22:18,465 utils 7617 139736358319872 (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2022-11-03 11:22:18,471 utils 7617 139736358319872 (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE "django_session"."session_key" = '3iknzko8ph6tcoai3tzjg20jyv56dvpg' LIMIT 21; args=('3iknzko8ph6tcoai3tzjg20jyv56dvpg',); alias=default
DEBUG 2022-11-03 11:22:18,475 utils 7617 139736358319872 (0.003) DELETE FROM "django_session" WHERE "django_session"."session_key" IN ('3iknzko8ph6tcoai3tzjg20jyv56dvpg'); args=('3iknzko8ph6tcoai3tzjg20jyv56dvpg',); alias=default
INFO 2022-11-03 11:22:18,483 basehttp 7617 139736358319872 "POST /admin/logout/ HTTP/1.1" 200 1553
INFO 2022-11-03 11:22:19,704 basehttp 7617 139736358319872 "GET /admin/ HTTP/1.1" 302 0
INFO 2022-11-03 11:22:19,734 basehttp 7617 139736358319872 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 2222
DEBUG 2022-11-03 11:22:21,021 utils 7617 139736358319872 (0.004) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'admin' LIMIT 21; args=('admin',); alias=default
DEBUG 2022-11-03 11:22:21,357 utils 7617 139736358319872 (0.001) SELECT 1 AS "a" FROM "django_session" WHERE "django_session"."session_key" = 'vghf8tl5ya6oh7v55olt124t29d4t6r4' LIMIT 1; args=(1, 'vghf8tl5ya6oh7v55olt124t29d4t6r4'); alias=default
DEBUG 2022-11-03 11:22:21,358 utils 7617 139736358319872 (0.001) INSERT INTO "django_session" ("session_key", "session_data", "expire_date") VALUES ('vghf8tl5ya6oh7v55olt124t29d4t6r4', 'e30:1oqT9J:aveeMTxPvrI4sq9OfNImaF6o4JddidjMTHbjDXchim8', '2022-11-17T05:52:21.357712+00:00'::timestamptz); args=('vghf8tl5ya6oh7v55olt124t29d4t6r4', 'e30:1oqT9J:aveeMTxPvrI4sq9OfNImaF6o4JddidjMTHbjDXchim8', datetime.datetime(2022, 11, 17, 5, 52, 21, 357712, tzinfo=datetime.timezone.utc)); alias=default
DEBUG 2022-11-03 11:22:21,362 utils 7617 139736358319872 (0.002) UPDATE "auth_user" SET "last_login" = '2022-11-03T05:52:21.359882+00:00'::timestamptz WHERE "auth_user"."id" = 2; args=(datetime.datetime(2022, 11, 3, 5, 52, 21, 359882, tzinfo=datetime.timezone.utc), 2); alias=default
DEBUG 2022-11-03 11:22:21,364 utils 7617 139736358319872 (0.001) UPDATE "django_session" SET "session_data" = '.eJxVjDsOwjAQBe_iGlnxZ2OHkj5nsHa9Ng4gR4qTCnF3EikFtG9m3lsE3NYStpaWMLG4Ci0uvxthfKZ6AH5gvc8yznVdJpKHIk_a5Dhzet1O9--gYCt7DdQb4MF57xIMgMo7MkTa5s5ZjxzBg-mNTYY6QtBJORczU-S4w6zE5wvShDhp:1oqT9J:uOg1vC37XwTI5zNymulKEjkAcwFMB73wdBS1bAmWaVA', "expire_date" = '2022-11-17T05:52:21.363336+00:00'::timestamptz WHERE "django_session"."session_key" = 'vghf8tl5ya6oh7v55olt124t29d4t6r4'; args=('.eJxVjDsOwjAQBe_iGlnxZ2OHkj5nsHa9Ng4gR4qTCnF3EikFtG9m3lsE3NYStpaWMLG4Ci0uvxthfKZ6AH5gvc8yznVdJpKHIk_a5Dhzet1O9--gYCt7DdQb4MF57xIMgMo7MkTa5s5ZjxzBg-mNTYY6QtBJORczU-S4w6zE5wvShDhp:1oqT9J:uOg1vC37XwTI5zNymulKEjkAcwFMB73wdBS1bAmWaVA', datetime.datetime(2022, 11, 17, 5, 52, 21, 363336, tzinfo=datetime.timezone.utc), 'vghf8tl5ya6oh7v55olt124t29d4t6r4'); alias=default
INFO 2022-11-03 11:22:21,367 basehttp 7617 139736358319872 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
DEBUG 2022-11-03 11:22:21,382 utils 7617 139736358319872 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-03T05:52:21.373889+00:00'::timestamptz AND "django_session"."session_key" = 'vghf8tl5ya6oh7v55olt124t29d4t6r4') LIMIT 21; args=(datetime.datetime(2022, 11, 3, 5, 52, 21, 373889, tzinfo=datetime.timezone.utc), 'vghf8tl5ya6oh7v55olt124t29d4t6r4'); alias=default
DEBUG 2022-11-03 11:22:21,384 utils 7617 139736358319872 (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2022-11-03 11:22:21,400 utils 7617 139736358319872 (0.002) SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "auth_user" ON ("django_admin_log"."user_id" = "auth_user"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 2 ORDER BY "django_admin_log"."action_time" DESC LIMIT 10; args=(2,); alias=default
INFO 2022-11-03 11:22:21,407 basehttp 7617 139736358319872 "GET /admin/ HTTP/1.1" 200 15270
DEBUG 2022-11-03 11:22:30,314 utils 7617 139736358319872 (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-03T05:52:30.297457+00:00'::timestamptz AND "django_session"."session_key" = 'vghf8tl5ya6oh7v55olt124t29d4t6r4') LIMIT 21; args=(datetime.datetime(2022, 11, 3, 5, 52, 30, 297457, tzinfo=datetime.timezone.utc), 'vghf8tl5ya6oh7v55olt124t29d4t6r4'); alias=default
DEBUG 2022-11-03 11:22:30,316 utils 7617 139736358319872 (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2022-11-03 11:22:30,319 utils 7617 139736358319872 (0.001) SELECT COUNT(*) AS "__count" FROM "drf_api_logs"; args=(); alias=default
DEBUG 2022-11-03 11:22:30,320 utils 7617 139736358319872 (0.001) SELECT COUNT(*) AS "__count" FROM "drf_api_logs"; args=(); alias=default
DEBUG 2022-11-03 11:22:30,328 utils 7617 139736358319872 (0.001) SELECT "drf_api_logs"."id", "drf_api_logs"."added_on", "drf_api_logs"."api", "drf_api_logs"."headers", "drf_api_logs"."body", "drf_api_logs"."method", "drf_api_logs"."client_ip_address", "drf_api_logs"."response", "drf_api_logs"."status_code", "drf_api_logs"."execution_time" FROM "drf_api_logs" ORDER BY "drf_api_logs"."id" DESC LIMIT 20; args=(); alias=default
DEBUG 2022-11-03 11:22:30,332 utils 7617 139736358319872 (0.001) SELECT "drf_api_logs"."status_code", COUNT("drf_api_logs"."id") AS "total" FROM "drf_api_logs" GROUP BY "drf_api_logs"."status_code" ORDER BY "drf_api_logs"."status_code" ASC; args=(); alias=default
DEBUG 2022-11-03 11:22:30,337 utils 7617 139736358319872 (0.001) SELECT ("drf_api_logs"."added_on" AT TIME ZONE 'Asia/Kolkata')::date, COUNT("drf_api_logs"."id") AS "total" FROM "drf_api_logs" GROUP BY ("drf_api_logs"."added_on" AT TIME ZONE 'Asia/Kolkata')::date ORDER BY "total" ASC; args=('Asia/Kolkata', 'Asia/Kolkata'); alias=default
DEBUG 2022-11-03 11:22:30,347 utils 7617 139736358319872 (0.001) SELECT MIN("drf_api_logs"."added_on") AS "first", MAX("drf_api_logs"."added_on") AS "last" FROM "drf_api_logs"; args=(); alias=default
DEBUG 2022-11-03 11:22:30,349 utils 7617 139736358319872 (0.001) SELECT DISTINCT DATE_TRUNC('month', "drf_api_logs"."added_on" AT TIME ZONE 'Asia/Kolkata') AS "datetimefield" FROM "drf_api_logs" WHERE "drf_api_logs"."added_on" IS NOT NULL ORDER BY "datetimefield" ASC; args=('month', 'Asia/Kolkata'); alias=default
